20723,4921774
34613,4921774
51388,2016026
36002,2016026
24375,2016026
49189,2016026
32063,2016026
50762,2016026
45718,2016026
13605,2016026
23883,2016026
43222,2016026
26544,2016026
33009,2016026
57706,2016026
20157,2016026
4662,2016026
57751,2016026
17999,2016026
46320,2016026
43865,2016026
54591,2016026
28217,2016026
57542,2016026
52310,2016026
31343,2016026
135,2016026
1921,2016026
4570,2016026
41005,2016026
25008,2016026
30909,2016026
15113,2016026
7885,2016026
27735,2016026
53811,2016026
18011,2016026
59290,2016026
38452,2016026
30519,2016026
26667,2016026
19137,2016026
6181,2016026
56513,2016026
46720,2016026
36759,2016026
40055,2016026
42305,2016026
27846,2016026
4227,2790472
5858,2790472
6684,2790472
53529,2790472
20360,2790472
9548,2790472
23275,2790472
43271,2790472
28142,2790472
2806,2790472
40949,2790472
33858,2790472
18674,2790472
15064,2790472
51748,2790472
42693,2790472
23282,2790472
4552,2790472
33570,2790472
13790,2790472
1085,2790472
19151,2790472
39877,2790472
24980,2790472
33778,2790472
11428,2790472
27679,2790472
5397,2790472
21396,2790472
38973,2790472
52066,2790472
47820,2790472
30885,2790472
36895,2790472
11966,2790472
4360,2790472
43556,2790472
51738,2790472
27736,2790472
16354,2790472
983,2790472
54704,2790472
47379,2790472
6508,2790472
1522,2790472
31487,2790472
44588,2790472
47640,2790472
46445,2790472
28538,2790472
36740,2790472
23853,9830936
38069,9830936
33241,9830936
13470,9830936
49527,9830936
34207,9830936
2579,9830936
31165,9830936
54144,9830936
27819,9830936
55942,9830936
32755,9830936
27841,9830936
41523,9830936
47984,9830936
40449,9830936
41109,9830936
20650,9830936
29557,9830936
51388,9830936
22272,9830936
25193,9830936
12342,9830936
8864,9830936
29257,9830936
24325,9830936
57383,9830936
40664,9830936
38639,9830936
52826,9830936
53135,9830936
24963,9830936
449,9830936
22851,9830936
8867,9830936
15618,9830936
29010,9830936
11570,9830936
53338,9830936
17892,9830936
29423,9830936
54591,9830936
19810,9830936
42709,9830936
13328,9830936
57228,9830936
17748,9830936
55696,9830936
48481,9830936
22220,9830936
15776,9878897
4322,9878897
27787,9878897
35387,9878897
25895,9878897
33888,9878897
24601,9878897
18448,9878897
8663,9878897
6307,9878897
33570,9878897
48504,9878897
14002,9878897
11946,9878897
53130,9878897
26257,9878897
39592,9878897
33221,9878897
16507,9878897
28488,9878897
20003,9878897
47901,9878897
22744,9878897
31608,9878897
55792,9878897
11796,9878897
18674,9878897
51070,9878897
12766,9878897
11548,9878897
4570,9878897
9661,9878897
17847,9878897
43828,9878897
17351,9878897
5083,9878897
48269,9878897
22736,9878897
27444,9878897
38620,9878897
13132,9878897
51645,9878897
19636,9878897
30825,9878897
35072,9878897
55552,9878897
2860,9878897
5114,9878897
5413,9878897
26068,9878897
5843,9878897
5270,9878897
51748,9878897
39220,9878897
38642,9878897
12019,9878897
2747,9878897
20879,9878897
19691,9878897
21580,9878897
16125,9878897
10096,13799822
25477,13799822
6259,13799822
25737,13799822
59167,13799822
49898,13799822
31029,13799822
22047,13799822
41612,13799822
37619,13799822
6681,13799822
29812,13799822
57499,13799822
18530,13799822
56543,13799822
17056,13799822
38878,13799822
29214,13799822
4194,13799822
13470,13799822
51034,13799822
195,13799822
56513,13799822
51325,13799822
7374,13799822
55655,13799822
54591,13799822
3601,13799822
3630,13799822
53443,13799822
44988,13799822
21939,13799822
21167,13799822
53759,13799822
2973,13799822
17766,13799822
166,13799822
3536,13799822
40917,13799822
10285,13799822
6118,13799822
35094,13799822
27594,13799822
53631,13799822
21697,13799822
11348,13799822
15536,13799822
39489,13799822
56995,13799822
36485,13799822
10751,3544855
33508,3544855
1043,3544855
18452,3544855
40949,3544855
35268,3544855
49936,3544855
45718,3544855
53411,3544855
35509,3544855
26956,3544855
26809,3544855
5270,3544855
12163,3544855
38878,3544855
27808,3544855
56541,3544855
21805,3544855
36700,3544855
29593,3544855
10016,3544855
38568,3544855
44479,3544855
19691,3544855
40240,3544855
24773,3544855
35215,3544855
38171,3544855
47259,3544855
1847,3544855
3930,3544855
38736,3544855
23282,3544855
55249,3544855
14127,3544855
40281,3544855
15300,3544855
49857,3544855
9997,3544855
12261,3544855
49872,3544855
44787,3544855
42188,3544855
5686,19591555
34106,19591555
44899,19591555
29214,19591555
56261,19591555
21316,19591555
45699,19591555
55723,19591555
49689,19591555
49649,19591555
49527,19591555
48235,19591555
47984,19591555
59148,19591555
38230,19591555
36750,19591555
56513,19591555
23302,19591555
21697,19591555
19496,19591555
19113,19591555
16288,19591555
14712,19591555
48347,19591555
59330,19591555
10287,19591555
54871,19591555
42396,19591555
35979,19591555
31219,19591555
25349,19591555
19551,19591555
50040,19591555
13470,19591555
20386,19591555
42893,19591555
3859,19591555
30972,19591555
42276,19591555
42467,19591555
59274,19591555
7448,19591555
14790,19591555
20250,19591555
39276,19591555
29675,19591555
6393,19591555
55281,19591555
24429,19591555
54591,19591555
21167,19591555
14166,19591555
23533,19591555
2342,19591555
24237,19591555
16928,19591555
1605,19591555
56541,19591555
35363,19591555
27808,19591555
23474,19591555
2213,19591555
51295,19591555
44195,19591555
53842,19591555
29208,19591555
15776,19591555
7669,19591555
449,19591555
15886,19591555
42709,19591555
24847,19591555
16465,19591555
49915,19591555
6970,19591555
26006,19591555
25199,19591555
32030,19591555
21659,19591555
19644,19591555
51005,19591555
25409,19591555
36998,19591555
12414,19591555
32795,19591555
55901,19591555
7823,19591555
38558,19591555
18418,3050523
3132,3050523
42093,3050523
47350,3050523
4227,3050523
51879,3050523
28710,3050523
4303,3050523
15884,3050523
56157,3050523
18928,3050523
14313,3050523
52033,3050523
42333,3050523
31670,3050523
34021,3050523
17703,3050523
8905,3050523
1214,3050523
4241,3050523
5858,3050523
16971,3050523
4705,3050523
21504,3050523
18622,3050523
46277,3050523
17904,3050523
54826,3050523
14925,3050523
10740,3050523
16653,3050523
959,3050523
2055,3050523
3928,3050523
18399,3050523
34652,3050523
33087,3050523
20307,3050523
27670,3050523
33736,3050523
50027,3050523
45200,3050523
35241,3050523
20577,3050523
50760,3050523
36533,3050523
36521,3050523
17837,3050523
48940,3050523
22722,3050523
29663,3050523
17005,3050523
44492,3050523
33344,3050523
5814,3050523
51893,3050523
34737,3050523
3111,3050523
39080,3050523
33337,3050523
1648,3050523
6270,3050523
39853,3050523
9659,3050523
44445,3050523
9997,3050523
44521,3050523
24590,3050523
1409,3050523
4328,3050523
19831,3050523
4735,3050523
23282,3050523
33866,3050523
7257,3050523
13677,3050523
34915,3050523
23373,3050523
41849,3050523
33047,3050523
34674,3050523
32156,3050523
47313,3050523
51738,3050523
30519,18728369
25349,18728369
7208,18728369
49269,18728369
16292,18728369
54691,18728369
48104,18728369
47013,18728369
44284,18728369
24337,18728369
24237,18728369
6970,18728369
43597,18728369
44752,18728369
48663,18728369
46521,18728369
15618,18728369
41733,18728369
55476,18728369
53534,18728369
38553,18728369
36170,18728369
19684,18728369
4581,18728369
21945,18728369
46992,18728369
15826,18728369
54308,18728369
25525,18728369
5128,18728369
6155,18728369
50193,18728369
32592,18728369
55787,18728369
47861,18728369
51213,18728369
39147,18728369
56543,18728369
10859,18728369
3601,18728369
54192,18728369
45415,18728369
17428,18728369
27808,18728369
12414,18728369
43395,18728369
28836,18728369
9028,18728369
2602,18728369
36109,18728369
50501,18728369
4869,18728369
55914,18728369
22900,18728369
50717,18728369
53381,18728369
31331,18728369
2751,18728369
43466,18728369
7504,18728369
56204,18728369
10112,18728369
52451,18728369
42479,18728369
2342,18728369
11517,18728369
6185,18728369
18646,18728369
14348,18728369
54591,18728369
57290,18728369
27306,18728369
37485,18728369
35255,18728369
32984,18728369
26141,18728369
9018,18728369
23853,5024534
59148,5024534
5584,5024534
19855,5024534
22736,5024534
17351,5024534
27450,5024534
12698,5024534
33919,5024534
269,5024534
7249,5024534
57016,5024534
20380,5024534
12060,5024534
11034,5024534
31730,5024534
26361,5024534
3521,5024534
43466,5024534
23302,5024534
2342,5024534
47200,5024534
19967,5024534
5307,5024534
37924,5024534
44752,5024534
43069,5024534
57240,5024534
15326,5024534
44090,5024534
53809,5024534
2213,5024534
30821,5024534
470,5024534
20571,5024534
2764,5024534
23228,5024534
26950,5024534
52349,5024534
7843,5024534
53534,5024534
36109,5024534
16613,5024534
20028,5024534
54591,5024534
13792,5024534
16199,5024534
1192,5024534
54085,5024534
50068,5024534
27916,5024534
54344,5024534
21975,5024534
11608,5024534
46815,5024534
41797,5024534
2529,730962
43924,730962
52269,730962
48481,730962
29922,730962
17445,730962
14679,730962
50996,730962
31993,730962
36603,730962
37067,730962
51282,730962
32106,730962
11312,730962
25337,730962
4369,730962
40550,730962
15184,730962
43114,730962
8574,730962
50762,730962
27898,730962
34318,730962
42404,730962
10604,730962
9180,730962
33547,730962
20165,730962
10672,730962
11700,730962
27209,730962
52451,730962
13391,730962
30694,730962
35860,730962
8458,730962
33146,730962
19365,730962
47060,730962
37812,730962
1967,730962
50760,730962
52270,730962
49467,730962
45718,730962
40084,730962
4729,730962
14977,730962
46471,730962
50340,730962
55368,730962
54335,730962
56513,730962
49269,1486963
52609,1486963
43538,1486963
49325,1486963
51388,1486963
4570,1486963
23302,1486963
29214,1486963
55591,1486963
36998,1486963
6088,1486963
51404,1486963
166,1486963
8736,1486963
7684,1486963
27405,1486963
11083,1486963
48485,1486963
48746,1486963
6118,1486963
2946,1486963
755,1486963
39233,1486963
8280,1486963
11348,1486963
57499,1486963
16673,1486963
29812,1486963
49649,1486963
53547,1486963
21283,1486963
2264,1486963
5065,1486963
17210,1486963
17570,1486963
43222,1486963
56249,1486963
35719,1486963
28123,1486963
38009,1486963
24325,1486963
32063,1486963
42396,1486963
18011,1486963
184,1486963
53264,1486963
55350,1486963
15594,1486963
37165,1486963
12650,24037528
20360,24037528
27444,24037528
16928,24037528
22220,24037528
33446,24037528
37574,24037528
24033,24037528
20988,24037528
6416,24037528
7021,24037528
57049,24037528
46532,24037528
3945,24037528
83,24037528
32795,24037528
27316,24037528
15004,24037528
45443,24037528
50158,24037528
46228,24037528
2701,24037528
15184,24037528
44820,24037528
37960,24037528
35565,24037528
24847,24037528
20386,24037528
5355,24037528
56720,24037528
31972,24037528
1958,24037528
24040,24037528
20400,24037528
48890,24037528
19120,24037528
35040,24037528
6754,24037528
25655,24037528
14712,24037528
37812,24037528
20861,24037528
55960,24037528
57643,24037528
52226,24037528
131,24037528
55787,24037528
41397,24037528
21344,24037528
49744,24037528
43222,24037528
55760,24037528
49160,24037528
44494,24037528
18584,24037528
29423,24037528
49576,24037528
30519,24037528
17892,24037528
10243,24037528
17912,24037528
33159,24037528
27150,24037528
20825,24037528
43592,24037528
48880,24037528
25409,24037528
38817,24037528
1389,24037528
16489,24037528
49048,3412975
15776,3412975
47820,3412975
26275,3412975
11382,3412975
5728,3412975
3601,3412975
52951,3412975
14127,3412975
23285,3412975
49898,3412975
4570,3412975
2946,3412975
31890,3412975
34498,3412975
10287,3412975
56109,3412975
56559,3412975
29974,3412975
32647,3412975
49186,3412975
25766,3412975
50527,3412975
44787,3412975
25824,3412975
51126,3412975
13456,3412975
52715,3412975
45186,3412975
29510,3412975
5686,3412975
755,3412975
34106,3412975
20148,3412975
7504,3412975
18210,3412975
15225,3412975
7979,3412975
50398,3412975
24239,3412975
53534,3412975
3236,3412975
47004,3412975
24325,3412975
51661,3412975
56159,3412975
20950,3412975
46147,3412975
25972,3412975
15884,3412975
19855,1506168
36759,1506168
29986,1506168
7701,1506168
10899,1506168
2800,1506168
10754,1506168
47960,1506168
44225,1506168
31751,1506168
39480,1506168
53759,1506168
55914,1506168
19515,1506168
57191,1506168
18811,1506168
10604,1506168
21975,1506168
47379,1506168
26068,1506168
11273,1506168
18880,1506168
55655,1506168
32689,1506168
28652,1506168
46992,1506168
11419,1506168
49649,1506168
19365,1506168
56261,1506168
47237,1506168
7979,1506168
42007,1506168
23474,1506168
55723,1506168
53534,1506168
40854,1506168
49484,1506168
45703,1506168
44494,1506168
37230,1506168
34035,1506168
33494,1506168
32401,1506168
30563,1506168
25008,1506168
18260,1506168
15618,1506168
10889,1506168
10287,1506168
55564,1506168
50717,1506168
31699,1506168
31354,1506168
23645,1506168
20662,1506168
19200,1506168
12504,1506168
4570,1506168
21944,1506168
21283,1506168
21053,1506168
55281,1506168
51928,1506168
51071,1506168
49467,1506168
48147,1506168
46939,1506168
38878,1506168
35215,1506168
30821,1506168
26006,1506168
16507,1506168
15300,1506168
44858,1506168
49312,1506168
8721,1506168
20825,1506168
34498,1506168
44899,1506168
29214,1506168
19333,1506168
10797,1506168
17743,1506168
1182,1506168
47779,1506168
6393,1506168
12935,1506168
28488,1506168
22911,1506168
43508,1506168
42667,1506168
25544,1506168
30694,1506168
9215,1506168
48177,1506168
18011,1506168
35121,1506168
29108,1506168
7712,1506168
36488,1506168
48949,1506168
42324,1506168
49186,1506168
44416,1506168
1504,1506168
57678,1506168
16125,1506168
31588,1506168
20018,1506168
28263,1506168
56830,1506168
48254,1506168
39338,1506168
18312,1506168
98,1506168
23302,1506168
38466,1506168
4053,1506168
50331,1506168
166,2285308
48746,2285308
21021,2285308
49341,2285308
47013,2285308
57658,2285308
57499,2285308
31179,2285308
58537,2285308
25525,2285308
8038,2285308
51558,2285308
14,2285308
20988,2285308
25203,2285308
39545,2285308
30151,2285308
19892,2285308
43938,2285308
24420,2285308
11598,2285308
20250,2285308
1593,2285308
35466,2285308
18011,2285308
48739,2285308
14098,2285308
54691,2285308
19528,2285308
36603,2285308
40084,2285308
18891,2285308
34898,2285308
35597,2285308
6118,2285308
33494,2285308
48066,2285308
51206,2285308
3210,2285308
17892,2285308
16186,2285308
24033,2285308
35121,2285308
26793,2285308
19855,2285308
56780,2285308
55925,2285308
45693,2285308
31865,2285308
18530,2285308
55368,2285308
4538,2285308
10797,2285308
51126,2285308
269,2285308
4866,2285308
55268,2285308
55552,3760104
45443,3760104
46279,3760104
57842,3760104
2606,3760104
49187,3760104
12189,3760104
52435,3760104
28710,3760104
755,3760104
49467,3760104
41141,3760104
34023,3760104
29646,3760104
45453,3760104
20340,3760104
26702,3760104
45851,3760104
56780,3760104
48166,3760104
27152,3760104
10665,3760104
9150,3760104
43935,3760104
21391,3760104
57855,3760104
31574,3760104
25979,3760104
38279,3760104
39119,3760104
38466,3760104
3671,3760104
27987,3760104
7793,3760104
20294,3760104
15628,3760104
26793,3760104
54767,3760104
43508,3760104
15159,3760104
54002,3760104
6914,3760104
29974,3760104
34155,3760104
46161,3760104
24924,3760104
35242,3760104
20723,3760104
39796,3760104
50762,3760104
13147,3760104
29286,3760104
53411,3760104
32004,9168665
725,9168665
44751,9168665
41808,9168665
28307,9168665
50565,9168665
13464,9168665
9049,9168665
46454,9168665
48066,9168665
27589,9168665
42236,9168665
1692,9168665
8280,9168665
3250,9168665
41101,9168665
29557,9168665
39395,9168665
17748,9168665
46320,9168665
13963,9168665
21650,9168665
7677,9168665
53338,9168665
54591,9168665
6181,9168665
55960,9168665
14836,9168665
35151,9168665
49484,9168665
41994,9168665
11346,9168665
24455,9168665
3945,9168665
55743,9168665
38081,9168665
15410,9168665
29423,9168665
54906,9168665
54691,9168665
13018,9168665
8038,9168665
6376,9168665
46839,9168665
7327,9168665
6953,9168665
7571,9168665
4570,9168665
59312,9168665
9378,9168665
57506,9168665
58009,9168665
37983,9168665
5819,9168665
20400,9168665
1166,9168665
30519,9168665
42479,9168665
38893,9168665
11517,9168665
10560,9168665
14408,9168665
29479,9168665
41157,9168665
57861,9168665
43751,9168665
21819,9168665
22272,9168665
43590,9168665
36485,9168665
5300,9168665
7021,9168665
16928,9168665
57914,9168665
51853,9168665
41397,9168665
35726,9168665
35719,9168665
14307,9168665
7295,9168665
9821,9168665
42404,9168665
55866,994247
4755,994247
30232,994247
42893,994247
39228,994247
43222,994247
16991,994247
11570,994247
39319,994247
48058,994247
15744,994247
57326,994247
16779,994247
23207,994247
24429,994247
6009,994247
25367,994247
47999,994247
6361,994247
14712,994247
9864,994247
41397,994247
4863,994247
48089,994247
14896,994247
40871,994247
52609,994247
24615,994247
12143,994247
28618,994247
36853,994247
17217,994247
28324,994247
26576,994247
12377,994247
39,994247
19015,994247
39254,994247
8494,994247
33030,994247
53085,994247
56607,994247
42116,4969147
18504,4969147
30579,4969147
449,4969147
13136,4969147
14712,4969147
38011,4969147
6890,4969147
43310,4969147
25505,4969147
166,4969147
5728,4969147
54188,4969147
7757,4969147
53574,4969147
17570,4969147
40871,4969147
16622,4969147
24002,4969147
56541,4969147
57200,4969147
32795,4969147
1050,4969147
43347,4969147
41388,4969147
19356,4969147
20650,4969147
30323,4969147
19033,4969147
57542,4969147
15744,4969147
8280,4969147
50040,4969147
24258,4969147
19026,4969147
12376,4969147
57510,4969147
21697,4969147
811,4969147
41141,4969147
26768,4969147
18399,4969147
34821,4969147
13470,4969147
58034,4969147
52802,4969147
15159,4969147
42276,4969147
32281,4969147
45795,4969147
15026,4969147
5881,4969147
6088,4969147
30431,4969147
24234,4969147
46568,4969147
45186,4969147
39349,4969147
31574,4969147
755,4969147
26692,4969147
59197,4969147
55948,4969147
13513,4969147
28123,4969147
33030,4969147
43536,4969147
32063,4969147
48985,4969147
10972,4969147
17210,4969147
45856,4969147
790,4969147
35719,4969147
52609,4969147
28195,4969147
28233,4969147
15776,4969147
14396,4969147
56650,4969147
29286,4969147
40531,4969147
37010,4969147
3676,4969147
45443,4969147
24617,4969147
30885,4969147
26972,4969147
184,4969147
31670,4969147
37523,4969147
55099,4969147
56524,4969147
22722,4969147
54963,4969147
12766,4969147
33009,4969147
28193,4969147
51404,4969147
6482,4969147
6684,4969147
43222,4969147
11537,4969147
48089,4969147
48058,4969147
53276,4969147
54395,4969147
51388,4969147
24287,2779508
899,2779508
33030,2779508
29557,2779508
6088,2779508
26475,2779508
755,2779508
1050,2779508
2860,2779508
6361,2779508
6393,2779508
7571,2779508
8280,2779508
54961,2779508
12766,2779508
13513,2779508
13956,2779508
15026,2779508
19033,2779508
25586,2779508
28263,2779508
26768,2779508
31670,2779508
32680,2779508
34155,2779508
41808,2779508
56053,2779508
56261,2779508
56541,2779508
17546,2779508
184,2779508
45795,2779508
33241,2779508
16622,2779508
30870,2779508
50762,2779508
54188,2779508
47820,2779508
7757,2779508
33009,2779508
4570,2779508
42822,2779508
20148,2779508
5728,2779508
19551,2779508
12189,2779508
49048,2779508
9873,2779508
449,2779508
43310,2779508
6431,2779508
44445,2779508
27735,2779508
43223,2779508
20650,2779508
5128,2779508
40510,2779508
26579,2779508
26973,2779508
39220,2779508
7603,2779508
53695,2779508
10054,2779508
18399,2779508
36397,2779508
24325,2779508
51388,2779508
52812,2779508
53648,2779508
46574,2779508
54591,2779508
17912,2779508
25972,2779508
24899,2779508
3094,2779508
4313,2779508
48194,2779508
22220,2779508
7690,2779508
11570,2779508
57283,2779508
53759,2021617
46928,2021617
45699,2021617
49269,2021617
35719,2021617
52951,2021617
2399,2021617
6361,2021617
755,2021617
56650,2021617
55655,2021617
55096,2021617
57499,2021617
754,2021617
5077,2021617
8494,2021617
26973,2021617
384,2021617
31574,2021617
13605,2021617
3820,2021617
34821,2021617
33846,2021617
790,2021617
8280,2021617
24287,2021617
18709,2021617
40510,2021617
52590,2021617
18530,2021617
6088,2021617
51071,2021617
5070,2021617
45795,2021617
54192,2021617
56168,2021617
56103,2021617
27864,2021617
13470,2021617
46991,2021617
50184,2021617
15026,2021617
38009,2021617
36152,2021617
53514,2021617
53612,2021617
53084,2021617
14396,2021617
21300,2021617
55590,2021617
21697,2021617
30353,2021617
55350,2021617
49048,2021617
57283,2021617
3094,2021617
24325,2021617
54560,2021617
25972,2021617
35648,2021617
22633,2021617
39233,2021617
55510,2021617
2435,2021617
55156,2021617
11570,2021617
17488,2021617
7973,2021617
6362,2021617
44672,2021617
48058,2021617
449,2021617
9564,2021617
54591,2021617
57493,2021617
57275,2021617
4659,2021617
42893,2021617
32765,2021617
25018,2021617
5413,2021617
56355,2021617
14929,2021617
31677,2021617
50140,2021617
17217,2021617
47912,2021617
46568,2021617
55743,2021617
23883,2021617
30909,2021617
45553,2021617
32480,2021617
39254,12276553
26692,12276553
35183,12276553
42893,12276553
37955,12276553
4360,12276553
1797,12276553
24497,12276553
39119,12276553
51738,12276553
23275,12276553
18671,12276553
4570,12276553
39480,12276553
24429,12276553
26834,12276553
56222,12276553
28570,12276553
27736,12276553
33691,12276553
35072,12276553
54991,12276553
32400,12276553
28903,12276553
27679,12276553
1481,12276553
4538,12276553
25737,12276553
26497,12276553
53529,12276553
27830,12276553
34023,12276553
16507,12276553
38279,12276553
43014,12276553
43438,12276553
36766,12276553
20861,12276553
47383,12276553
42305,12276553
12278,12276553
29593,12276553
6237,12276553
16660,12276553
14948,12276553
13165,12276553
38039,12276553
26972,12276553
6852,12276553
755,1570350
47565,1570350
12376,1570350
29423,1570350
45443,1570350
3031,1570350
5728,1570350
25454,1570350
53759,1570350
18979,1570350
38466,1570350
54400,1570350
46574,1570350
15827,1570350
52951,1570350
13147,1570350
56206,1570350
45629,1570350
47820,1570350
43538,1570350
15776,1570350
6404,1570350
46405,1570350
40437,1570350
36397,1570350
45186,1570350
36376,1570350
16622,1570350
40871,1570350
13605,1570350
26973,1570350
34821,1570350
30080,1570350
14313,1570350
16271,1570350
10980,1570350
55099,1570350
46568,1570350
55512,1570350
57499,1570350
51319,1570350
22417,1570350
38912,1570350
6361,1570350
8280,1570350
9974,1570350
21777,1570350
50161,1570350
14892,1570350
48883,1570350
17210,1570350
20650,1570350
53658,1570350
40510,1570350
12033,1570350
31574,1570350
7257,1570350
45795,1570350
790,1570350
16653,1570350
26693,1570350
12945,1570350
55264,1570350
14396,1570350
32755,1570350
50760,1570350
43310,1570350
21344,1570350
57283,1570350
38009,1570350
12189,1570350
36152,1570350
42859,1570350
27452,1570350
23282,1570350
36759,1570350
45644,1570350
53977,1570350
53025,1570350
27841,1570350
43222,1570350
37315,1570350
27735,1570350
20410,1570350
57275,1570350
50623,1570350
34652,1570350
57200,7483460
15565,7483460
22736,7483460
55096,7483460
8280,7483460
811,7483460
42327,7483460
15159,7483460
9864,7483460
57510,7483460
18699,7483460
38507,7483460
7885,7483460
6361,7483460
20650,7483460
12376,7483460
55948,7483460
40871,7483460
47496,7483460
57969,7483460
9041,7483460
40908,7483460
56098,7483460
22633,7483460
39163,7483460
48824,7483460
34155,7483460
36397,7483460
20700,7483460
5478,7483460
1232,7483460
57452,7483460
45443,7483460
20360,7483460
40531,7483460
45795,7483460
53025,7483460
16186,7483460
17210,7483460
49936,7483460
46953,7483460
29557,7483460
22090,7483460
1415,7483460
50335,7483460
49527,7483460
35719,7483460
5728,7483460
32514,7483460
30187,7483460
56331,7483460
29423,7483460
17912,7483460
20094,7483460
22070,7483460
31237,7483460
29286,7483460
26057,7483460
34759,7483460
19354,7483460
46532,7483460
12771,7483460
42538,7483460
48783,7483460
30239,7483460
49266,7483460
36002,7483460
53457,7483460
8960,7483460
15004,7483460
18504,8453602
34821,8453602
50040,8453602
35719,8453602
6088,8453602
51572,8453602
34706,8453602
2471,8453602
19004,8453602
50024,8453602
52009,8453602
32051,8453602
49898,8453602
21238,8453602
38009,8453602
14396,8453602
55099,8453602
56524,8453602
12766,8453602
57541,8453602
17546,8453602
458,8453602
5843,8453602
50842,8453602
53902,8453602
18246,8453602
26692,8453602
5728,8453602
3945,8453602
43222,8453602
18862,8453602
36397,8453602
43310,8453602
51995,8453602
21519,8453602
52956,8453602
16779,8453602
33291,8453602
53161,8453602
53025,8453602
33476,8453602
19794,8453602
34617,8453602
32281,8453602
45830,8453602
37546,8453602
11570,8453602
48089,8453602
598,8453602
56146,8453602
5736,8453602
4735,8453602
27199,8453602
15881,8453602
51034,8453602
23005,8453602
24429,8453602
54963,1486440
47820,1486440
59197,1486440
53161,1486440
754,1486440
15159,1486440
45741,1486440
42114,1486440
52371,1486440
48098,1486440
56832,1486440
48667,1486440
6404,1486440
10096,1486440
22633,1486440
37523,1486440
57443,1486440
1415,1486440
3535,1486440
47411,1486440
31219,1486440
755,1486440
50158,1486440
49048,1486440
18011,1486440
49269,1486440
56229,1486440
57510,1486440
8730,1486440
20650,1486440
11675,1486440
38081,1486440
55590,1486440
13606,1486440
1072,1486440
57283,1486440
7571,1486440
23853,1486440
52700,1486440
54591,1486440
22220,1486440
10628,1486440
22722,1486440
45449,1486440
52009,1486440
49689,1486440
12152,1486440
1232,1486440
23819,1486440
16741,1486440
46283,1486440
19551,4127250
754,4127250
39433,4127250
449,4127250
14665,4127250
46720,4127250
7931,4127250
13147,4127250
56206,4127250
38639,4127250
18979,4127250
13963,4127250
49048,4127250
57358,4127250
5227,4127250
21883,4127250
56650,4127250
39403,4127250
55655,4127250
9231,4127250
40391,4127250
15223,4127250
20055,4127250
48194,4127250
47936,4127250
20712,4127250
52941,4127250
53655,4127250
21697,4127250
40211,4127250
9564,4127250
33446,4127250
31104,4127250
51074,4127250
12255,4127250
56222,4127250
16695,4127250
